"Site1","Site2","euclidean_dist","euclidean_dist_log","fst","nightlight_cs_resist","forest_dist_cs_resist","lc1_cs_resist","lc2_cs_resist","lc3_cs_resist","lcnull_cs_resist"
3,13,123.003356641547,4.81221164476873,0.0566665438422981,10.1598612639581,9.41080442963487,30.5006499841794,26.7204017296314,11.2429228157812,1.48572382641811
3,14,233.145360476645,5.45166212374964,0.100157174614061,18.9442890479485,17.9800158349235,59.1549048307907,53.3588798361294,22.8223181405431,2.88483328870898
3,15,66.0293148825159,4.19009880830101,0.030146716636055,7.99806386318144,6.4851464133751,26.7731207107051,23.682287619798,8.45261265793636,0.890126149244101
3,16,69.5706470255201,4.24234274024475,0.0337087857986751,7.69039250976767,6.33921600725354,28.57971132011,24.6610704345352,8.60351686126656,0.866664317610724
3,17,157.180582323437,5.05739535025008,0.0628349252932299,12.0898072650463,12.6838214942859,44.4126298819484,39.9317453867755,16.0255166237026,1.97298607906029
3,18,29.4996292774284,3.38437769639998,0.0280465980755155,6.4158641296948,6.36992124838263,23.1783409249626,21.5778019644608,7.52495620196934,0.762475314730049
3,19,37.6632796173778,3.6286856043385,0.0272733991438188,21.3575214369858,9.45315837284642,30.7106343395617,26.1883289775365,9.68942295597985,0.94499778986752
4,5,262.457139373393,5.57008779012273,0.133054681043651,52.8223459045088,18.0505597751964,56.7737904586507,52.418581748899,24.1763130256646,3.24683419293813
4,6,207.537358464907,5.33531136426009,0.0627864379421949,52.4073652751399,17.1582963897916,58.6255402839928,53.847019508699,23.7628867886029,2.9443060643935
4,7,68.9631780482905,4.23357271068058,0.0231625627358458,48.7001022865315,13.508888548707,47.5571985015562,45.1437987534534,19.9537767491077,2.35917487174105
4,8,137.879833973853,4.92638253751284,0.0485003086541237,61.2081061485519,15.6234011903182,51.6149860615193,48.2520211291067,22.0525297125478,2.70545416438438
4,9,300.926671571844,5.70686661902928,0.114519149668363,53.6203192904549,19.4656948364649,62.4337041838182,56.2700551243793,25.7911940451486,3.44298792399466
4,10,92.0708624691165,4.52255852479272,0.0395296323775153,69.6023411169182,15.5502656420201,60.7838332576317,54.1342121332694,24.1196967282538,2.59376051023087
4,11,231.37455773739,5.44403785943809,0.0601192350033999,52.9370548234944,17.4499628469544,60.9678331317491,56.7583325141526,24.6442390646964,2.9835491170542
4,12,82.6001222266257,4.41401116026707,0.0291156102664432,49.6785802880127,14.6801943194831,50.7425757699152,48.1184904193275,21.0281650425482,2.47436802483536
4,13,30.5070584940671,3.41795808287348,0.00523075656446813,45.740195597889,10.2874001830401,35.7990200873496,33.7878665946706,15.2006295981525,1.7860583791657
4,14,114.025244072992,4.73641986311722,0.053830721105391,55.5257596520117,19.9145476961051,69.0139321417543,64.4750486620699,28.0665110326691,3.27454896431774
4,15,181.799579741181,5.20290487008604,0.0540113177542115,52.274744204285,16.6079517194798,55.9632707365308,53.0563432544302,23.5637848033623,2.95336327573935
4,16,207.892781859177,5.33702247496916,0.0585870955263805,52.63754236742,16.9184195579708,60.3311689492457,56.1855405570482,24.3822909013262,2.94700348951272
4,17,92.5427653808283,4.5276708661189,0.034678302439459,48.5798366643494,14.5762150663143,53.9905977032933,50.7886038699663,21.1775670850519,2.37722385553281
4,18,111.38138552682,4.71296021772161,0.0526877964256458,50.1997417229715,15.9099493461699,52.5448490692205,50.9702445658219,21.9047954563612,2.55907046926252
4,19,117.070732099714,4.76277829999312,0.0547294478172136,64.7118767038231,18.725139478505,58.1530139955104,53.4956327053303,23.1845683494793,2.6293824299713
5,6,114.097528315637,4.73705359419376,0.107053341148801,5.45383506553405,6.52969147551687,27.1179321546268,22.4862865585044,8.30627146282044,1.0368527801026
5,7,212.680729297873,5.35979211771561,0.119351454007009,8.65782904699635,9.0107104016526,28.2534718313161,25.1130417261791,10.7317505887255,1.51776354509598
5,8,162.269881454415,5.08926088400588,0.110686701534557,18.290518875808,7.17331107116089,24.665299243481,20.6909528823201,8.85084286530263,1.19877114439329
5,9,39.6450825679145,3.67996691940386,0.046197982963739,3.67152901015623,5.46905171309885,19.9635948798566,15.9528457178241,6.08734593404868,0.84284629453703
5,10,212.929102363611,5.36095925754865,0.116616769549574,27.6257719145341,8.64674536683831,37.0109797052899,29.6718795465206,12.4577838185033,1.35591704692437
5,11,160.229151839,5.07660498960879,0.101914561497755,7.37631134338553,7.40088538283875,30.5864671333468,26.341744228732,9.75911953295654,1.1726761565307
5,12,256.565528610746,5.54738410415002,0.146902657491136,13.3541234454701,13.7368500988538,38.8524419875069,35.3669403889882,16.7428511776709,2.59978807497021
5,13,233.094247159115,5.45144286602509,0.12937845701531,10.4997530498562,10.4803495438745,29.2587050552385,25.6993709664794,12.3357879533475,2.00388493871246
5,14,296.490499988934,5.69201517741497,0.171484124149934,18.9150874698076,18.7038348177847,55.7548834796706,50.5222485456687,23.3985198064346,3.38939144436707
5,15,111.724482328235,4.71603586136269,0.0999195618895981,5.02328800571837,5.78036484230698,24.3887281178849,21.6099385347562,7.95401876732815,0.996645234548088
5,16,173.033204052964,5.15348350702338,0.101542816435371,7.33757850990748,7.14663208932063,30.6211344993553,26.3934023656459,9.79626907028897,1.18953260758894
5,17,206.900972976158,5.33224028738016,0.141917196537625,12.2043353876895,13.5124221801689,41.5318764575375,37.5200951655064,16.7495981213735,2.48180642857934
5,18,180.318097720188,5.19472250076925,0.114406513224088,8.17671505254235,8.67476418924578,28.0822219076297,25.8321401565927,10.1084683268644,1.32039779202637
5,19,163.514776475499,5.09690336225058,0.114885552163765,22.7254297081153,11.4083215581201,33.7194276527424,28.6256419284223,11.7817536434927,1.4809857044426
6,7,141.424508920253,4.95176606885447,0.0480175084323536,7.98552551265576,7.86670809250558,28.3393126320667,25.0624896952653,9.87889349726927,1.20317767777527
6,8,72.6364377729269,4.28546669362095,0.0327797122350984,17.3819154941742,5.68644402734092,22.7773196060904,18.8130899977077,7.54606053791687,0.876513316187564
6,9,148.452204832547,5.00026305345749,0.0860698237852364,6.2146385777988,7.91089271785502,32.7570287431542,26.3554012478894,9.88162250282731,1.22848596836432
6,10,128.730104756573,4.85771800144091,0.0396716547103113,26.7688861383615,7.28019081000642,35.8425742446104,28.5006739805915,11.3031650475214,1.03293978053567
6,11,53.173876434893,3.97356723128889,0.0216995032844859,6.18155071633974,5.79887492753277,27.7063571702615,23.8647580415993,8.25167555700546,0.844915904496565
6,12,238.268280881516,5.47339726941871,0.0792863423613733,13.0355456458579,12.9727942604584,41.852285537892,37.7369340448631,16.5499873276711,2.30259841924571
6,13,185.038830357026,5.22056569687546,0.0586367574024593,10.0889156016799,9.58862768958316,31.2461643729003,27.2212763201002,11.9259425128811,1.7011315049342
6,14,283.032364559062,5.64556125350387,0.10223218113006,18.6418728572319,17.984759583617,59.0679156646134,53.1402383480132,23.2768671429358,3.09407594616115
6,15,29.6759489528118,3.39033691817523,0.0100993798167881,4.38359074369974,4.54164475573705,22.6982676809543,19.941570251579,6.89459522361984,0.73627214149552
6,16,59.2976722221114,4.08257005096865,0.0194606700546425,6.13742603946854,5.50756159086548,27.6641530965586,23.8221758156143,8.24444934982471,0.853044648119772
6,17,195.015866683824,5.27308092286294,0.0642818604548506,11.8757441542548,12.7374697741648,44.4947378050718,39.8574555475347,16.5408867925968,2.18407709349503
6,18,98.8946161698764,4.59405480003747,0.0355380641082698,7.34788960139076,7.30922545531708,27.0039166892817,24.7238153681935,8.99522288867899,1.00127608334164
6,19,90.4669897437355,4.50498502995401,0.0364730093872782,21.9693789518542,10.1269961434573,33.1875061383358,28.0655605952994,10.8109934073753,1.16655428984214
7,8,69.8205987501682,4.24592907726556,0.0362558970097209,16.2278184582438,6.02346600705195,19.7534517165276,18.2154725926202,7.769475664295,0.95924618420944
7,9,252.266886943065,5.53048760225786,0.0994725409761825,9.44650960885519,10.4171453983656,33.9470625145362,29.0054845575731,12.3389868477124,1.71276771043662
7,10,27.1030228671933,3.29964526657987,0.0199852591999242,24.3219489843256,5.51978647016614,27.0678045404349,22.2898911444179,9.23771769896932,0.808237289799904
7,11,162.429782076774,5.09024579808646,0.0436613824290605,8.29729105138742,8.03944814722994,30.185736988389,27.5468289801327,10.6059891256426,1.23666791924939
7,12,128.13041430234,4.85304860696931,0.0458285270769715,9.6382239430848,9.7231435526717,32.9076471818401,30.971700702755,13.2638197237656,1.73287589245786
7,13,56.2244037774537,4.02935089356423,0.020907728943657,6.36116041848699,5.92006307020152,20.3011468865714,18.5713443716732,8.0902178672932,1.11514921161179
7,14,169.405499845016,5.13229524830849,0.0709681672414863,15.3929949479455,14.8624793033496,50.625317751846,46.8255279825961,20.1456091227659,2.52856434494927
7,15,118.103795037387,4.77156385678853,0.0380001047874037,7.92367893221514,7.39146514750944,25.9855592662497,24.5371971048268,9.77728050735292,1.21645181193725
7,16,139.057266271486,4.93488583585176,0.0447276199601593,7.95965665113779,7.46702057378437,29.3555091499278,26.7960945150418,10.2884991047333,1.19810640588106
7,17,108.279180936426,4.68471290040669,0.0332558169349289,8.44843618163703,9.46633512448849,35.5643275858046,33.0960270130746,13.2316240562906,1.61355743777068
7,18,43.0599122235323,3.76259245346531,0.0357469359904648,5.10387412699826,6.13425027217808,19.5279110460894,19.8791618463716,7.32868098228116,0.811148994698933
7,19,52.6382357608844,3.96344277127465,0.0400245314407452,19.7833743057003,9.14611876215974,25.8708513565128,23.0573285295973,8.85537953473092,0.91534660589084
8,9,201.270044836564,5.30464751301112,0.0894245119320841,19.0708473111755,8.57035307514996,30.36141185627,24.5948576577426,10.4513009048741,1.39408096645692
8,10,56.3889236906876,4.03227275075429,0.0265883138484541,34.9885691829533,5.34488192183606,26.8166246974722,21.2317495476555,9.18910601761818,0.812472705236053
8,11,95.038451968853,4.55428156727517,0.0310523109250255,17.7360032694658,5.98334763393936,25.1689250045624,21.8610750344821,8.52218978151979,0.9432053544137
8,12,181.878117099056,5.20333677646786,0.067734031800996,22.0182111030612,11.5743888160004,35.573015012392,32.7382754307104,15.0141269736789,2.06814758418259
8,13,118.971404049561,4.77888316212982,0.0460966036411268,18.8879608354845,8.05152500788628,24.3028252193921,21.6654984845039,10.2109850919157,1.46195876305417
8,14,226.168531672235,5.42128043672861,0.0907223906836846,27.710766764044,16.630720640226,52.9671482140553,48.2850124439423,21.7951901015123,2.86116877073211
8,15,53.9167416004639,3.98744103451961,0.024588461856406,17.3333406915417,5.2457558131711,20.5635458029802,18.4447576607855,7.43948139861948,0.877302379918522
8,16,75.3476903187649,4.32211327189885,0.0278090383265748,17.3962723985784,5.41706943553331,24.3412590252501,21.1192618218343,8.23258293222711,0.912252160832612
8,17,146.638146979073,4.98796796692046,0.0530930917857623,20.8405546960325,11.3308257897872,38.2143008948664,34.8545815777333,14.9955262106565,1.94921026574949
8,18,26.7644940316678,3.28707615956308,0.0153622350483196,14.5403510725679,4.60271722674004,15.9963721559441,15.7820233726611,6.20293854902626,0.717248649130359
8,19,26.0503911281797,3.26003278260411,0.0126002605650837,29.3669167141984,7.43671536878777,23.0030529149399,19.9532106965315,8.19642968596155,0.880735402865848
9,10,252.496816669706,5.53139864138725,0.096643200034315,28.4069372998952,10.0425320973936,42.6898563949852,33.5579429679051,14.0541652832581,1.54990673795382
9,11,190.002170020593,5.24703549325628,0.0800824240031909,8.13405782438215,8.7605249571246,36.1574990609981,30.1514892574357,11.310049044966,1.35931065688936
9,12,290.528903856862,5.67170306826799,0.128776585928646,14.1531800169265,15.1503665034218,44.4055702751656,39.1142975136605,18.3499050088589,2.79631014389601
9,13,271.26950219564,5.60311279976561,0.110484789747991,11.2980079253434,11.8957837651102,34.9224333817393,29.5542943927913,13.9514456780379,2.20002339866289
9,14,328.83194589951,5.79554681752416,0.154586415758699,19.712865247513,20.1137100631514,61.2431953416683,54.2109030957991,24.9976494668158,3.58596279981029
9,15,149.676470883045,5.00847610394232,0.0752662823218832,5.80834032204885,7.1969576389765,30.1310489748185,25.5546413176857,9.57018100475647,1.19738067066166
9,16,205.992142616186,5.32783802542226,0.0821862201330262,8.09860314883907,8.51407092503314,36.2164603366625,30.2221675689292,11.3565205769339,1.37779707159648
9,17,241.030368959417,5.48492293783151,0.120039626975345,13.0043468959208,14.9288455242051,47.1217423054297,41.3017808377542,18.3622109123065,2.67836465052884
9,18,219.843648450371,5.39291660483137,0.0937425367463454,8.95950443146369,10.0739763814737,33.7778526398306,29.7330130140803,11.7105075613993,1.51524362048398
9,19,203.132421648574,5.31385808976335,0.0949026589487959,23.5113227830944,12.8134562378673,39.4374158374056,32.5441519083198,13.3904825979089,1.67633293009824
10,11,142.240712770328,4.95752078279303,0.0370353318278109,26.8656024045003,7.28908497273898,36.9422813777751,30.2982796119588,11.8133136931657,1.05457130266453
10,12,155.227969376311,5.04489480656589,0.0583039381439737,30.4726128049543,11.6160878674825,45.4554496220691,39.2848818612093,17.2363711693894,1.96066031527981
10,13,82.9752335472084,4.41854217227166,0.0369830282251095,27.294109036079,7.98340178252667,33.6563513800879,27.6925575212705,12.2932217386186,1.35027030967304
10,14,196.277807645252,5.27953104163238,0.0819858427537215,36.1852108851476,16.7050450105932,62.9792825382318,54.9544480635254,24.0564352833906,2.75477293967268
10,15,109.554189173654,4.69641930514288,0.0337708051475601,26.7781946445899,6.89937539990041,33.9145450776295,28.3495193052686,11.3215049192915,1.05351167509199
10,16,117.170794945628,4.76363265620623,0.037020622131386,26.4926051991181,6.66719535143021,35.8903726239984,29.3318984305655,11.4338908270947,1.01270160411961
10,17,133.932190509599,4.89733363089583,0.046174743361487,29.2914486507275,11.3678500740448,48.1119713537682,41.412024524663,17.2132689564472,1.84152635656803
10,18,32.7955505693513,3.49029285281491,0.0275693275542471,24.110424602105,5.70961233028029,26.8915784844456,23.1762184765666,8.99791129987967,0.717346100310542
10,19,49.6625615478151,3.90525136046167,0.0307911204696745,39.0443279702205,9.10782870376579,34.9870424881115,28.2532572600121,11.234554338698,0.900042813777044
11,12,275.532637530015,5.61870608810999,0.0788924835202015,13.6375933952279,13.3105471526737,44.4775549867779,40.8866904848272,17.4930213623374,2.34327982777853
11,13,213.950972813012,5.36574688977005,0.0567604712909411,10.6252316098911,9.88262956738565,33.6680078091449,30.1948982626239,12.8139547690607,1.74036862509412
11,14,320.158470403942,5.76881609322513,0.102311068473703,19.2740460204126,18.335792530915,61.7429716775716,56.3312968851022,24.2355903710445,3.13518469224751
11,15,77.8005785250234,4.35414886721098,0.0127111318511851,6.50590446268916,5.76842825526676,27.6156449597313,25.1842660102484,8.80712020868404,0.924109117570233
11,16,27.9475615782011,3.33032995351267,0.00595178614023754,4.34601881602323,4.18495535708157,21.9619706455522,19.8444214792723,6.70105284814597,0.676572456359615
11,17,236.481195025834,5.46586869113777,0.0637038846892293,12.4718207584564,13.073270406607,47.1272205707941,43.0126681839442,17.4820783109687,2.22466277216506
11,18,120.448277461359,4.79122042809817,0.0323567553043024,7.59947371376109,7.4870665315955,28.8454805508917,27.2483315315492,9.74713957400197,1.04272638441185
11,19,119.829390573634,4.78606898592362,0.0346021825888402,22.3390924198663,10.4146691326874,35.4601732314839,30.9787661003542,11.6686502841152,1.21321320445218
12,13,73.4075932775874,4.29602738091815,0.0324367795261763,7.46403371867187,7.28716410422822,23.2293129149259,21.6004190385844,9.44360272940772,1.2794292016728
12,14,44.8113137019397,3.80246064552831,0.0211578787106584,10.4724902733858,8.35366070088076,29.4733204433797,26.4557124477031,10.9844610355155,1.28590839741412
12,15,208.913246070156,5.34191907521746,0.0722900428715717,12.8819032264247,12.3963140920661,39.0586228269734,36.8329920722094,16.3173890273407,2.31058318871144
12,16,257.21019818036,5.5498936423564,0.0761449045947936,13.3507634349236,12.7961059988674,43.9526369151978,40.4155815573863,17.2548641127701,2.30734741488592
12,17,49.6645616218426,3.90529163292631,0.0427741153368039,6.72225545925111,7.29441370432267,26.3621908737268,24.4824293047325,9.59949088588269,1.11652322091591
12,18,160.028650871882,5.07535286715234,0.0699445500779986,11.0460060374845,11.9368369698981,36.9346811818237,35.8638303397975,14.9797875285639,1.92475988073822
12,19,156.130001209923,5.05068900130289,0.073811669020627,25.5471152708486,14.7339512598404,42.423207409291,38.3198935988472,16.2677624217889,1.99504921987582
13,14,113.311817349491,4.73014346400263,0.0575050439973985,13.3120455672034,12.5172361255311,41.5343969271939,37.9757607046781,16.4796761601518,2.07927759065731
13,15,157.852363032148,5.06166018500375,0.0481474353213098,9.95419980461274,9.03706102841314,28.5418627397867,26.3992539503923,11.7235270558168,1.71020650771547
13,16,192.486734244996,5.26002723834022,0.0557193885159135,10.3266916460392,9.35162231534443,33.0539714154955,29.6403845105195,12.5535172260505,1.70380902676042
13,17,67.75150318769,4.21584664678585,0.0349678829779819,6.32625064729336,7.11625224807398,26.2285366841982,24.0031583319187,9.50466524944142,1.17398521084694
13,18,93.8795021732505,4.54201206816998,0.0478018404910067,7.87505074503773,8.33364217487666,25.2568508393637,24.3921072297507,10.0561598584809,1.31527533355404
13,19,95.5063705679566,4.55919295277971,0.0523840361088867,22.3799183889461,11.1441526926372,30.7744129373912,26.8347039060207,11.3206920367192,1.38530866290673
14,15,253.635326471727,5.53589751282911,0.0970890416380438,18.4799683406901,17.4012814392542,56.2580497828503,52.221257789851,23.0364980184114,3.10175168679612
14,16,301.421827250978,5.70851070311561,0.0995806931087082,18.9926369176127,17.8266402606092,61.2423952326864,55.8819933450008,24.0041647358359,3.09944764130282
14,17,91.4288109818482,4.51556064740894,0.0699707620415659,12.5824897661092,12.5394245472035,45.0043324950206,41.1597535442687,16.6941445185689,1.91158798483148
14,18,203.651144310003,5.31640845308184,0.0949604654402878,16.7579709065003,17.0188037243633,54.43396289674,51.509481993718,21.7966519235318,2.71886195254523
14,19,200.566209485424,5.30114441410782,0.0980244081441144,31.2598176959637,19.8137924088137,59.9236132952724,53.9766582316837,23.0944845548096,2.7895093606541
15,16,74.7911334601344,4.31469934132519,0.0125505428587447,6.43103599842265,5.43614205536459,27.3569015705588,24.961841570458,8.73860363610301,0.925995202001997
15,17,165.350394192656,5.10806682341441,0.0561933607600122,11.7236149570908,12.1616565388128,41.6925478854009,38.9469560736567,16.3086329885849,2.19212387007593
15,18,77.5172680366998,4.35050072491686,0.0275263185573898,7.31137014907206,6.87304518151072,24.7905502457223,24.3257042333677,8.91828833546902,1.01167471531012
15,19,65.6327760221107,4.18407520565769,0.0267616321781065,21.8787146206981,9.61577262899234,30.6511017193655,27.3828741482997,10.6549492488762,1.17221924296574
16,17,221.083637956674,5.39854108221539,0.0602624525067131,12.1838973754984,12.5578705923652,46.6025210458703,42.5413369207586,17.2428162252931,2.18868143134568
16,18,98.6477883128733,4.59155581268231,0.0306177207651529,7.2479035326678,6.90170924458494,27.9483163746272,26.43976631356,9.42010521987595,1.00578474329918
16,19,101.265684252268,4.61774760018516,0.0310932277749718,22.0067652727781,9.85957411218779,34.6855772701917,30.2907360763537,11.3724686714963,1.17782216063261
17,18,129.132201227013,4.86083669530982,0.0550327627733511,9.86421466098929,11.6884414213156,39.5778402704949,37.9791601940316,14.955115141963,1.80552913257554
17,19,120.673276814207,4.79308670188551,0.0572317495475319,24.3646295874566,14.484828434942,45.0558345950278,40.425007247853,16.2396203260835,1.87563064593795
18,19,18.445348036652,2.91481219975932,0.0161134031626178,18.2575917066406,7.85842354839264,23.3703144517193,21.9840594588741,7.85043809498489,0.741333849560072
